date,location_reference_id,BOH < Ideal,BOH = Ideal,BOH > Ideal,BOH > Shelf Capacity,OTL > Shelf Capacity,Ideal BOH > Shelf Capacity,Never: Q98 > POG,Never: Ideal BOH > POG,Sometimes: OTL+Casepack-1 > POG,Always: OTL+Casepack-1 <= POG,Non-POG,Backroom_OH,Total OH,Prop OH in Backroom,Demand Fulfilled,Demand,Fill Rate,Inbound,Outbound,BOO,Point_Forecast,DFE_Q98,EOP,BOP,EOH,BOH,OTL,BOH_OOS,EOH_OOS,region
2018-05-03,All_Stores_MW,0.07880636102065781,0.30009820644027496,0.6210954325390672,0.20395927017108595,0.11627987112558363,0.10382315949070485,518,4190,5128,46624,1819,6965.54999445565,313319.0,0.022231495678384172,10966.849981892854,87421.70022201538,0.12544768580388552,10150.65000153333,10966.849981892854,6182.890004198998,11148.17998142168,87421.70022201538,123780.0,126507.0,298992.9300783314,313319.0,213166.0,0.006616012818524836,0.006926138419393188,MW
2018-05-04,All_Stores_MW,0.10179713150164162,0.3141524105754277,0.5840504579229308,0.20145152928978746,0.11895628132020045,0.1115258337653361,683,4371,5028,46273,1827,8061.640004983172,312869.0,0.025766822551876893,12625.979986360297,93013.26021289825,0.13574387090034973,11397.839996488765,12625.979986360297,6253.150000521913,12757.799987386912,93013.26021289825,124403.0,127192.0,297301.86014074273,312869.0,218023.0,0.005097632624848799,0.005218593398997754,MW
2018-05-05,All_Stores_MW,0.14452434482640258,0.3261709029124547,0.5293047522611427,0.2010228774434929,0.12058283419431239,0.12154392709423859,942,4646,4804,46488,1892,8194.68000632152,313109.0,0.026171972081037338,15578.16998601146,103040.98018503189,0.15118421775528104,13035.039997592568,15578.16998601146,7278.970005623996,15751.989983571693,103040.98018503189,124772.0,127372.0,295012.93996505253,313109.0,221791.0,0.0047196526335661695,0.0048397892460569445,MW
2018-05-06,All_Stores_MW,0.11946910252227812,0.3247025291461342,0.5558283683315877,0.2052162565890009,0.12061949485757456,0.1180096495595886,817,4590,4795,46545,1943,10333.410003509372,316072.0,0.03269321548099602,15189.79999217391,100743.98019504547,0.15077625444980122,16184.310000831261,15189.79999217391,6825.590006139129,15324.659992570058,100743.98019504547,125334.0,127908.0,298822.2900808975,316072.0,219220.0,0.004172318469806494,0.004223828574372006,MW
2018-05-07,All_Stores_MW,0.06028203936153727,0.30843535306575753,0.6312826075727052,0.20304079067444944,0.11744752655956747,0.10548065499250994,482,4261,5133,46527,1939,7881.160000575706,309629.0,0.02545355893852225,11425.859984099865,87959.44022083282,0.1298991893924502,13827.690003074706,11425.859984099865,6138.710004810244,11507.939983235672,87959.44022083282,123785.0,126124.0,296662.8800151609,309629.0,211861.0,0.004166881898169671,0.004252974499371524,MW
2018-05-08,All_Stores_MW,0.06635079255685734,0.31855616815988974,0.6150930392832529,0.19834596829772572,0.11576498966230186,0.10280840799448657,485,4075,5058,46670,1987,7495.749959534034,308658.0,0.024284968993300137,11232.439984286204,87485.78022432327,0.12839160781883613,9576.329999379814,11232.439984286204,5283.940008228645,11305.06998165138,87485.78022432327,124775.0,126935.0,296517.65009142086,308658.0,212514.0,0.00399724328049621,0.0040489317711922814,MW
2018-05-09,All_Stores_MW,0.07299257468485582,0.32704196166465205,0.5999654636504922,0.20027629079606285,0.1173199792781903,0.1058711794163357,503,4243,5087,46415,1934,7260.830007612705,307023.0,0.023649140317216318,11250.059985596687,87590.06021785736,0.12843991610024136,10444.019995544106,11250.059985596687,4452.160004209727,11324.759987514466,87590.06021785736,123597.0,125913.0,295063.3701688908,307023.0,211391.0,0.003971680193403557,0.004023484717665343,MW
2018-05-10,All_Stores_MW,0.0733388333161459,0.3338145818294318,0.5928465848544223,0.19891031590526279,0.11953868894159705,0.10833247396101887,514,4310,5095,46515,2002,7254.5600055754185,306535.0,0.023666335020716783,11201.30999093689,87794.70021915436,0.1275852638368378,9787.670001018792,11201.30999093689,4491.729999519885,11274.969987632707,87794.70021915436,123852.0,126377.0,294738.65005216375,306535.0,212693.0,0.004210924340861435,0.004245299233439895,MW
2018-05-11,All_Stores_MW,0.10300406891178253,0.3444203965024673,0.5525755345857501,0.19612154791792918,0.12210198251233659,0.11533200588693619,673,4460,4972,45990,1977,7338.890000209212,302959.0,0.02422403691657687,12555.729983661324,92730.10020494461,0.1354008025000691,10189.649993320927,12555.729983661324,4420.230007631704,12656.639986837283,92730.10020494461,123696.0,125994.0,289603.9699370973,302959.0,215128.0,0.003930395636741408,0.00401696822785906,MW
2018-05-12,All_Stores_MW,0.14949623465492934,0.3500223513634332,0.5004814139816375,0.19634813108214985,0.12169457721536399,0.1232763660121729,903,4639,4779,46300,2026,8200.060007208958,306316.0,0.026769936951412783,15481.859989285469,102607.28018951416,0.1508846152114226,12795.12999770604,15481.859989285469,4933.530002593994,15627.859989179298,102607.28018951416,123959.0,126252.0,290063.73001861386,306316.0,216457.0,0.004126405556892816,0.0042639524087892434,MW
2018-05-13,All_Stores_MW,0.07916552008805723,0.34060264171711613,0.5802318381948266,0.19974545954870665,0.11942762795817281,0.11216978536048432,573,4324,4940,46517,2118,10173.829998508096,305225.0,0.0333322303170058,11997.199987987056,90856.12021112442,0.13204614020617314,15027.700003279373,11997.199987987056,4681.4300102368,12093.409991767257,90856.12021112442,122580.0,124993.0,292499.110099297,305225.0,211724.0,0.004299669785360484,0.0043340671436433685,MW
2018-05-14,All_Stores_MW,0.07449264376528959,0.33537194638734796,0.5901354098473625,0.1997209110016194,0.11938807152947663,0.10710471005754058,466,4300,5194,46320,2048,7666.80996514298,304661.0,0.025165052189623813,11643.59998449497,88363.48021650314,0.131769368476281,10691.090001165867,11643.59998449497,4107.6400076672435,11734.069986626506,88363.48021650314,120916.0,123365.0,292469.9900023043,304661.0,209139.0,0.0042207904076077595,0.004255245839506598,MW
2018-05-15,All_Stores_MW,0.07371949123410107,0.340237194912341,0.5860433138535579,0.19884840151254726,0.118133379168099,0.1069955311103472,487,4310,5121,46519,2012,7310.360000042245,304275.0,0.02402550324555828,11457.379985710606,88502.40022039413,0.12945840968356487,10556.880001949146,11457.379985710606,3705.100010242313,11546.919987641275,88502.40022039413,121151.0,123591.0,292282.6400027722,304275.0,209888.0,0.003901684427638364,0.003970436576143005,MW
2018-05-16,All_Stores_MW,0.07650817644633778,0.34408066510924834,0.5794111584444139,0.19764325958499382,0.11845540744812423,0.10711831798818194,517,4186,5113,46564,2092,7308.330003056675,303543.0,0.024076753550754507,11463.679983850569,88423.66021633148,0.12964493842263808,10125.570002077147,11463.679983850569,3730.180001968518,11545.699986642227,88423.66021633148,121726.0,124316.0,291718.7501263991,303543.0,210661.0,0.004225642435069397,0.004259997251614677,MW
2018-05-17,All_Stores_MW,0.07901663598671874,0.349286906256989,0.5716964577562923,0.1974125621483992,0.12008188965540971,0.11013814578423108,535,4326,5193,46288,2089,6977.680023882538,299171.0,0.02332338369655661,11538.139988254756,88766.34021091461,0.12998327925697267,10000.660000743344,11538.139988254756,3678.610009709373,11621.019987136126,88766.34021091461,120917.0,123460.0,287180.0099804625,299171.0,210608.0,0.004163297606964061,0.004180501316083747,MW
2018-05-18,All_Stores_MW,0.10756766962462025,0.3604641183639141,0.5319682120114656,0.1957913527059268,0.12299823209351024,0.11678481316832873,675,4535,4986,46365,2076,7513.539967458695,300027.0,0.025042879365719403,12790.169985573739,93845.72021627426,0.13628932631235463,10250.03999957256,12790.169985573739,4067.8500063922256,12899.499985344708,93845.72021627426,121410.0,124009.0,286646.350028662,300027.0,214388.0,0.004445512435419921,0.004479840716774514,MW
2018-05-19,All_Stores_MW,0.1558181007579135,0.36386707363078297,0.48031482561130356,0.1950855653486059,0.1258616550636167,0.12773071778867587,974,4821,4880,46136,2083,7725.099992502481,298952.0,0.025840603148674306,15675.539987904951,103428.42018890381,0.1515593099002655,12662.150004658848,15675.539987904951,5018.690004715696,15842.749988753349,103428.42018890381,121234.0,123953.0,282540.02002932876,298952.0,217642.0,0.0040639253746699135,0.004098220103570081,MW
2018-05-20,All_Stores_MW,0.11627906976744186,0.356916451335056,0.5268044788975021,0.1978811369509044,0.12153316106804479,0.11919035314384152,748,4577,4847,46234,2080,10280.989972954616,299814.0,0.034291227137340535,14663.469986865297,99094.14018678665,0.14797514726123578,15614.549997242168,14663.469986865297,5799.690003206953,15872.93999650143,99094.14018678665,121561.0,123982.0,284348.30006671324,299814.0,215131.0,0.004306632213608958,0.00446167097329888,MW
2018-05-21,All_Stores_MW,0.06237188872620791,0.3380931874946172,0.5995349237791749,0.19545258806304366,0.1182327103608647,0.1063302041167858,480,4208,5123,46426,2076,7889.569964315742,299938.0,0.026304002708278852,12145.009994760156,87962.4202094078,0.1380704392381102,16552.269997294992,12145.009994760156,4579.09000717476,12319.010010214522,87962.4202094078,120747.0,123193.0,287132.6800344214,299938.0,209319.0,0.004271811213504436,0.004306261303935923,MW
2018-04-22,All_Stores_NE,0.08472507708119219,0.17027235354573483,0.745002569373073,0.17198098663926,0.1132065775950668,0.07781346351490237,1777,3958,2745,68858,613,61320.51999902725,506051.0,0.12117458516834717,32384.82996896282,170530.48014307022,0.1899064023146646,9651.0,32384.82996896282,6518.039999999106,33120.15996614657,170530.48014307022,169297.0,177788.0,473665.6898369137,506051.0,403709.0,0.026593011305241523,0.027440904419321687,NE
2018-04-23,All_Stores_NE,0.0757667175886106,0.14755382107141482,0.7766794613399746,0.16797822765960177,0.10865630255337176,0.06915542318702902,1357,3720,2962,69266,614,59034.68999902718,499549.0,0.11817597472725834,27511.10997576639,155946.72017145157,0.17641352088405587,11193.039999999106,27511.10997576639,4815.550000008196,28125.99997945316,155946.72017145157,169410.0,177901.0,472018.8998475373,499549.0,396608.0,0.028165397897223256,0.028807271140095254,NE
2018-04-24,All_Stores_NE,0.06947635980846502,0.1495051157297457,0.7810185244617893,0.1668228558224322,0.1096319498825372,0.07005404572704982,1346,3772,2973,69192,641,57819.86999920197,497882.0,0.11613167376848725,27382.94998025149,155869.520175457,0.17567866988637315,11415.550000008196,27382.94998025149,7029.459999946877,28007.069974428043,155869.520175457,169362.0,177853.0,470476.6298725214,497882.0,397049.0,0.025841816758026624,0.02649652746575606,NE
2018-04-25,All_Stores_NE,0.076216028858621,0.17281795191085664,0.7509660192305223,0.15813189211394535,0.10936236312053096,0.07025944516476886,1405,3702,2960,69213,641,11496.810024689883,481773.0,0.023863541594671935,27456.04998423159,156599.24017238617,0.17532684037296523,4900.459999946877,27456.04998423159,27773.48998482153,28275.04997172393,156599.24017238617,169362.0,177853.0,447921.0398631189,481773.0,395800.0,0.025867491687741506,0.02674043929804742,NE
2018-04-26,All_Stores_NE,0.06219751723429657,0.1701991090799389,0.7676033736857646,0.1560008729476103,0.11212241806488055,0.06942500994903526,1341,3719,3220,68998,641,12700.979967968538,480285.0,0.026444673408431534,26192.73998517543,153597.1201953888,0.1705288481441319,25836.489986008033,26192.73998517543,22858.029994484037,26875.56998743862,153597.1201953888,169362.0,177853.0,447564.7899556458,480285.0,399663.0,0.02179801532793304,0.022696637867953836,NE
2018-04-27,All_Stores_NE,0.08314825988163857,0.20495012644902885,0.7119016136693326,0.15303541856554168,0.1182458888018794,0.0762802161829082,1610,3967,3206,68522,641,12818.890014020726,475541.0,0.026956434911018665,29733.23997512646,163945.80013751984,0.1813601809267809,21069.029985886067,29733.23997512646,23144.039979685098,30714.339977633208,163945.80013751984,169362.0,177853.0,438900.5798776299,475541.0,409249.0,0.022632450543666638,0.02378782238083623,NE
2018-04-28,All_Stores_NE,0.11366291384777334,0.2438733198967868,0.6424637662554399,0.14890175488144602,0.11874654993131957,0.08054225451557827,1894,4016,2988,68482,641,12807.520024325699,466883.0,0.02743196908931295,31857.91998976469,171655.20011472702,0.18559251318033018,21356.039985042065,31857.91998976469,24606.729982824996,33203.35997665301,171655.20011472702,169362.0,177853.0,428398.69991266355,466883.0,410634.0,0.023749309986263914,0.025225618444869508,NE
2018-04-29,All_Stores_NE,0.13553795396485102,0.23934169480211048,0.6251203512330386,0.14443431711105692,0.11431762455550278,0.07874500943553667,1776,3948,2781,68820,677,12828.280004451051,457499.0,0.028040017583538,31013.15997734852,170078.02014636993,0.1823466662573944,22830.729980014265,31013.15997734852,29136.809977579862,32935.8399810791,170078.02014636993,169264.0,177755.0,420216.26993168145,457499.0,403955.0,0.023492560689115115,0.025058731401722788,NE
2018-04-30,All_Stores_NE,0.10952925016367768,0.2079797681553847,0.6824909816809377,0.1415715624478478,0.11004274875797528,0.0706574065753495,1380,3742,2972,69153,677,11241.689986772835,453890.0,0.024767432608722016,26907.879988605157,156642.34015750885,0.17177909856012383,27360.80997884646,26907.879988605157,36340.249990060925,28279.65998870693,156642.34015750885,169264.0,177755.0,420669.19992694445,453890.0,397282.0,0.022773662657098476,0.02407024660769991,NE
2018-05-01,All_Stores_NE,0.08251922410362401,0.21516874847555104,0.7023120274208249,0.1459106255696625,0.11087718397370887,0.07079861868878135,1370,3756,3020,69086,695,12191.420002959669,462486.0,0.02636062497666885,27365.319982726127,156653.2401828766,0.17468722607192755,35616.249982582405,27365.319982726127,23649.3499815017,28140.729986507446,156653.2401828766,169246.0,177737.0,428920.1298929211,462486.0,397517.0,0.0068295313041580544,0.007368704828170533,NE
2018-05-02,All_Stores_NE,0.08463740580510161,0.23400130942141545,0.6813612847734829,0.14286814639844925,0.1105947597468452,0.07165872883422982,1425,3780,2926,69108,695,10401.169973317534,457859.0,0.022716971760558455,27691.45998556167,157346.36017370224,0.17599047067241802,23025.349986828864,27691.45998556167,25770.319994863123,28463.71997868456,157346.36017370224,169246.0,177737.0,424254.0199207701,457859.0,396183.0,0.0061234707369988576,0.0067653439798708555,NE
2018-05-03,All_Stores_NE,0.07654980294491444,0.2328587750491033,0.6905914220059822,0.140672939907827,0.11272577891318022,0.0705932192510623,1375,3729,3182,68942,695,10503.499981723726,454890.0,0.023090197590018964,26274.14997993596,153960.20021009445,0.17065546773829984,25146.319989630952,26274.14997993596,25919.4799725879,26932.629973126575,153960.20021009445,169246.0,177737.0,423126.19003146887,454890.0,399425.0,0.005712671861560779,0.006264682850430697,NE
2018-05-04,All_Stores_NE,0.09782148221369244,0.26410516451211213,0.6380733532741955,0.13953040553551485,0.11810467668844757,0.07697343928520996,1670,3915,3145,68524,695,10841.859984038398,453439.0,0.023910294403521527,29821.83998889476,163959.38015460968,0.18188553750796993,25347.479972967878,29821.83998889476,28117.90999693051,30630.049987509847,163959.38015460968,169246.0,177737.0,418651.82997659966,453439.0,407986.0,0.004916749040399502,0.0054302476346971,NE
2018-05-05,All_Stores_NE,0.11759117809414997,0.28477348293259047,0.5976353389732596,0.13895271961693004,0.11878506232589188,0.08117129029359282,1816,4079,2972,68472,695,11669.779976075515,450647.0,0.025895612255436108,31714.859960891306,170533.1201376915,0.18597478270076898,27699.90999572724,31714.859960891306,49170.06996986456,32810.839964674786,170533.1201376915,169246.0,177737.0,414636.8800452221,450647.0,409990.0,0.004172176078667985,0.004878236645827182,NE
2018-05-06,All_Stores_NE,0.05995096088424458,0.26966378679538366,0.6703852523203718,0.1460004878236646,0.11476693582551317,0.0799774060618509,1790,4007,2725,68785,706,14572.710002861917,467550.0,0.03116823869717018,32758.079980995506,170720.02013206482,0.1918818891636415,48756.06997695379,32758.079980995506,33549.25997504406,33070.0599835366,170720.02013206482,169235.0,177726.0,430634.8700650316,467550.0,404421.0,0.002220881420337112,0.002439118322913591,NE
2018-05-07,All_Stores_NE,0.027985673389219097,0.223192164011451,0.7488221625993299,0.144845115986495,0.11042787270369847,0.0709783431967855,1421,3708,2980,69122,706,12725.579995555803,467392.0,0.02722678179249068,28489.0399753768,157892.0401802063,0.18043366811184094,33135.25997257419,28489.0399753768,29331.94997063093,28715.94997271709,157892.0401802063,169235.0,177726.0,435281.09019278176,467392.0,397914.0,0.0018485949394713532,0.0019512946583308728,NE
2018-05-08,All_Stores_NE,0.019564296442738487,0.22004698512137824,0.7603887184358833,0.14415189288419322,0.11108258341142792,0.07144049193165333,1453,3714,2983,69071,714,12235.4999756068,467525.0,0.026170792953546438,28424.61998314038,157401.34016990662,0.18058689940287337,28917.94997275248,28424.61998314038,23782.71997991763,28539.779981654137,157401.34016990662,169227.0,177718.0,435774.419942081,467525.0,398042.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-09,All_Stores_NE,0.023672285197119274,0.24220444946531958,0.7341232653375611,0.14049321539982285,0.11020963580112199,0.0723262770068167,1464,3752,2888,69139,714,11197.569979131222,462086.0,0.024232653616710356,28754.139982812107,158577.28015375137,0.1813257230476713,23368.719983527437,28754.139982812107,26456.3499805443,28900.019982384518,158577.28015375137,169227.0,177718.0,430389.00000298023,462086.0,396157.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-10,All_Stores_NE,0.017895426011271295,0.23840455986751735,0.7437000141212113,0.13870880778463868,0.11214809299459542,0.07073443136449414,1368,3722,3149,68988,714,10913.810003990307,459132.0,0.023770527874315682,27027.40998814255,154404.5201830864,0.1750428676316897,26042.349983088672,27027.40998814255,25845.31998270005,27143.859976515174,154404.5201830864,169227.0,177718.0,429403.9400482178,459132.0,398535.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-11,All_Stores_NE,0.03888468105318562,0.2859031798400452,0.6752121391067692,0.13775883538518813,0.11597365752211253,0.077499775344365,1678,3926,3005,68690,714,11346.750007305294,457529.0,0.024800067334104055,30746.179978741333,164628.58015155792,0.18676088896858759,25431.319983296096,30746.179978741333,28465.239974863827,30901.81997222826,164628.58015155792,169227.0,177718.0,424089.07986718416,457529.0,405003.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-12,All_Stores_NE,0.06133740708884809,0.3116422968792123,0.6270202960319397,0.13674467566145038,0.11177580651372968,0.08086319113701426,1898,3974,2536,69016,714,11960.670006334782,455338.0,0.026267673698076553,32601.26996988058,170774.48016548157,0.19090246937534075,28303.239974685013,32601.26996988058,32738.119990723208,32800.6299816072,170774.48016548157,169227.0,177718.0,419791.05001588166,455338.0,394197.0,0.0012067216965993555,0.0012195591614567955,NE
2018-05-13,All_Stores_NE,0.022991899559674955,0.23255067589252473,0.7444574245478003,0.14334313259817452,0.1139710130043519,0.07604914181547429,1398,3671,2876,68796,1232,17527.019948497415,455666.0,0.03846462090324364,25837.37997348793,151980.38022708893,0.17000470675808116,32576.11999008432,25837.37997348793,26958.559973428026,25945.37997489609,151980.38022708893,163906.0,172397.0,426529.7898658514,455666.0,388941.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-14,All_Stores_NE,0.031593001014159725,0.249919765844641,0.7184872331411992,0.14327894527388732,0.11710335442956725,0.07716600125807156,1388,3767,3007,68552,1232,12048.490002837032,456544.0,0.02639064362435391,29056.219980236143,158854.50018167496,0.18291090241073318,26796.559974806383,29056.219980236143,23848.379996221513,29186.339967688546,158854.50018167496,163906.0,172397.0,424270.12999379635,456544.0,394310.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-15,All_Stores_NE,0.03363415792649268,0.26397678986353773,0.7023890522099696,0.14085266441583116,0.11780941499672645,0.07783354943065843,1428,3798,2982,68497,1250,11238.580012459308,451125.0,0.024912341396418528,28878.629980752245,158443.30017471313,0.18226475937390976,23686.379996757954,28878.629980752245,29435.039971238002,29054.889969289303,158443.30017471313,163888.0,172379.0,419077.88001674414,451125.0,394346.0,0.0012067216965993555,0.0012195591614567955,NE
2018-05-16,All_Stores_NE,0.02736947507606198,0.2620383326700643,0.7105921922538737,0.14085266441583116,0.11683376766756101,0.07866798464639203,1464,3782,2897,68573,1250,11689.799990708008,451402.0,0.025896650858232815,29026.26998525299,158969.82016134262,0.18258981456853554,29273.03997336887,29026.26998525299,28580.37998257205,29183.749976620078,158969.82016134262,163888.0,172379.0,419324.650075078,451402.0,392398.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-17,All_Stores_NE,0.020090632501893527,0.253450068680437,0.7264592988176695,0.14033916582153355,0.11864385021246004,0.07729437590664595,1409,3749,3122,68432,1250,11543.760004835203,450848.0,0.02560454965938676,27560.939986456186,155900.82019138336,0.17678508652246,28418.379984829575,27560.939986456186,26122.609987739474,27679.089986069128,155900.82019138336,163888.0,172379.0,420182.0899826288,450848.0,394803.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-18,All_Stores_NE,0.042260934310692326,0.29333607199250294,0.6644029936968048,0.13940203088694045,0.12284170122084291,0.08330230945992785,1698,3882,3080,68105,1250,11817.839974228293,449396.0,0.026297163246286778,30945.979967052117,165069.9801516533,0.18747188276524532,25960.6099858135,30945.979967052117,28314.20997887291,31117.55996126868,165069.9801516533,163888.0,172379.0,415196.7199679017,449396.0,401747.0,0.0012067216965993555,0.0012067216965993555,NE
2018-05-19,All_Stores_NE,0.06669062993440056,0.31947315044225066,0.6138362196233488,0.13807977200662414,0.12250792713454947,0.08794947173832111,1878,4077,2782,68131,1250,12295.519998479635,446888.0,0.027513649949158704,32864.309990052134,171448.08014583588,0.19168666083689792,28152.209977531806,32864.309990052134,34252.42997816019,33102.97999596782,171448.08014583588,163888.0,172379.0,410484.61978045106,446888.0,401947.0,0.0012067216965993555,0.0012195591614567955,NE
2018-05-20,All_Stores_NE,0.04973233885772238,0.28296340038769147,0.6673042607545862,0.14231613540957933,0.11936274824447668,0.08353338382736178,1671,3817,2736,68362,1400,14583.680002586916,448419.0,0.03252243995590489,31529.58999251388,168488.2801504135,0.187132244238986,34090.429976856336,31529.58999251388,34861.00001717731,33506.879988795146,168488.2801504135,162011.0,170502.0,413045.45997159183,448419.0,397606.0,0.0012067216965993555,0.001322258880316315,NE
2018-05-21,All_Stores_NE,0.02446820801828055,0.24004775536926967,0.7354840366124498,0.1418924990692838,0.11626891921383366,0.07802611140352003,1339,3738,2863,68603,1400,14236.970042090863,451417.0,0.03153840028641115,29932.750039057806,158346.06019973755,0.18903375304254913,34699.00001535192,29932.750039057806,26958.399990452453,30064.249993650243,158346.06019973755,162011.0,170502.0,417811.7099619508,451417.0,392504.0,0.0012067216965993555,0.0012067216965993555,NE
2018-04-22,2223,0.18225499130146633,0.37295998674509157,0.44478502195344216,0.1732250849142573,0.1007373042829923,0.10719907215640792,324,1964,208,21551,441,15118.930000066757,123104.0,0.12281428710737878,6516.479991899803,42946.68007707596,0.15173419645487718,1372.0,6516.479991899803,1855.0,6673.369988214225,42946.68007707596,55762.0,57152.0,116587.43001597747,123104.0,96245.0,0.021829177367243807,0.02240907961229393,MW
2018-04-23,2223,0.1171993911719939,0.3611419638816899,0.5216586449463162,0.16701633139989305,0.09494425932782097,0.0930519560656547,196,1780,237,21842,437,13491.439999919385,121403.0,0.11112937900973933,4867.879992144182,37489.200092315674,0.12984752889251358,1569.7899999842048,4867.879992144182,1889.0,4970.179992489517,37489.200092315674,56231.0,57805.0,116521.53001922369,121403.0,94663.0,0.022008309679542558,0.022625365091118517,MW
2018-04-24,2223,0.11914981427981841,0.3683450268262485,0.5125051588939331,0.16438299628559636,0.09541890218737102,0.09240610813041684,195,1777,262,21760,426,13836.089999778196,120690.0,0.11464156102227356,4784.849996017292,37264.14008998871,0.12840360691169628,1389.1600000113249,4784.849996017292,1933.0,4901.139996044338,37264.14008998871,55908.0,57433.0,115887.25000426732,120690.0,94184.0,0.022080066033842344,0.022492777548493603,MW
2018-04-25,2223,0.11418387413962636,0.3754506719108489,0.5103654539495247,0.1650278597181252,0.09595214683710258,0.09373975745657162,190,1819,254,21908,445,1606.289995316416,121421.0,0.013229095422673311,4807.98999427259,37511.620086193085,0.12817334957074455,3966.769995369017,4807.98999427259,2161.0,4909.879994537681,37511.620086193085,56047.0,57499.0,115839.10005034879,121421.0,94480.0,0.020567027204195346,0.02097672894133071,MW
2018-04-26,2223,0.1284927764209132,0.37413586124104814,0.49737136233803864,0.1653350995570642,0.09678354100260794,0.09479653930537732,204,1799,240,21651,442,1984.0799950975925,120093.0,0.016521196032221633,4794.819995077327,37503.28009223938,0.12785068354779794,3520.539994675666,4794.819995077327,2144.0,4938.359994538128,37503.28009223938,55757.0,57293.0,114253.69002735987,120093.0,94196.0,0.021981206275613695,0.022643540174690564,MW
2018-04-27,2223,0.16876449155349454,0.3799271281881418,0.4513083802583637,0.16507949652202716,0.0995362702881749,0.10164789665452137,272,1882,220,21583,446,1984.749996393919,118627.0,0.016731013988332495,5394.519991764799,39862.38008785248,0.13532859753672125,3911.6099945735186,5394.519991764799,2045.0,5604.539991585538,39862.38008785248,55913.0,57432.0,111994.28003408387,118627.0,95863.0,0.01962570387545545,0.02070221927790659,MW
2018-04-28,2223,0.22078244669840613,0.38323328503415444,0.39598426826743943,0.16563858414406954,0.10308424756779135,0.11268888428896709,390,2002,166,21496,468,2281.429997554049,118687.0,0.01922223998882817,6696.559995409101,44034.0600810051,0.15207682378345544,5614.549996798858,6696.559995409101,2224.0,6945.68999828212,44034.0600810051,55233.0,56593.0,110475.70001601055,118687.0,96626.0,0.01846408611053612,0.01987166218174291,MW
2018-04-29,2223,0.17004365373527716,0.3940779177991928,0.43587842846553004,0.17436784449386378,0.10493369574170167,0.11160530434066386,358,1993,188,21557,534,3772.5400125533342,122501.0,0.030795993604569222,6595.639993755147,43281.26007223129,0.15239020265925265,8504.910003785044,6595.639993755147,1645.0,6752.879997054115,43281.26007223129,55404.0,57074.0,114270.27999893576,122501.0,96542.0,0.011078164895807594,0.011654723663619141,MW
2018-04-30,2223,0.09447488772609287,0.3692472498042932,0.536277862469614,0.17065633884059164,0.09834782250422315,0.09558732643896008,187,1769,262,21694,552,2384.5600020699203,121656.0,0.019600841734644575,4909.0499926600605,37640.74009513855,0.13041853003560053,6068.669992674142,4909.0499926600605,1846.0,5011.089994026348,37640.74009513855,55359.0,56745.0,115111.29002158158,121656.0,93694.0,0.010835977092002801,0.011412797165341354,MW
2018-05-01,2223,0.10375641237795796,0.38821777262948864,0.5080258149925534,0.16771471123614098,0.09986761542280324,0.097592255502234,187,1804,248,21564,564,2461.4399966392666,120106.0,0.020493897029617725,4875.399992741644,37502.5400891304,0.13000186070475564,3701.3599949311465,4875.399992741644,1758.0,4968.699992174283,37502.5400891304,55240.0,56713.0,113816.57006790675,120106.0,93626.0,0.010011583650504717,0.010383915273870593,MW
2018-05-02,2223,0.10825551607305181,0.40711511445335097,0.48462936947359725,0.1653169159573589,0.09933063383191472,0.09742996446574663,199,1795,222,21615,569,1748.269993590191,118524.0,0.014750345867420868,4833.729992451146,37482.760088443756,0.12895875279850122,4140.849993115291,4833.729992451146,1772.0,4919.489994045347,37482.760088443756,54639.0,56290.0,112341.07003536634,118524.0,93117.0,0.00896620114040162,0.009420709032311379,MW
2018-05-03,2223,0.1105920291053415,0.4092938647263106,0.48011410616834793,0.16673557135769804,0.10133123863072598,0.09802381346122044,210,1806,248,21557,552,1832.1400058437139,118160.0,0.015505585696036847,4821.9599934108555,37499.20009422302,0.12858834271917463,4534.919994419441,4821.9599934108555,1534.0,4888.449993534014,37499.20009422302,54807.0,56491.0,112136.35003054142,118160.0,93312.0,0.007896477592194476,0.008144534479907392,MW
2018-05-04,2223,0.1483486959037738,0.4178481378911255,0.4338031662051007,0.16302236184020172,0.1031703385276733,0.10399702393254247,275,1857,238,21507,561,2114.7399874441326,118816.0,0.017798444548243777,5636.56999363564,40147.900089263916,0.14039513850297075,5356.569990310818,5636.56999363564,1360.0,5681.819994708523,40147.900089263916,55398.0,57112.0,112019.62002280354,118816.0,95809.0,0.006241474806762287,0.006365477617492663,MW
